ArraySize,totalExecutionTime,ClientAvg,ClientP50,ClientP99,ClientP999,ClientP9999,ServerAvg,ServerP50,ServerP99,ServerP999,ServerP9999
99999,236286149,4717,4560,5791,6985,39103,3268,3185,4049,4673,4930
