ArraySize,totalExecutionTime,ClientAvg,ClientP50,ClientP99,ClientP999,ClientP9999,ServerAvg,ServerP50,ServerP99,ServerP999,ServerP9999
99999,260441285,5200,5191,6125,9681,41044,3515,3487,4376,4831,5232
