ArraySize,totalExecutionTime,ClientAvg,ClientP50,ClientP99,ClientP999,ClientP9999,ServerAvg,ServerP50,ServerP99,ServerP999,ServerP9999
1000000,0,25430,25390,26005,54257,61254,23824,23824,24231,24703,25893
