ArraySize,totalExecutionTime,ClientAvg,ClientP50,ClientP99,ClientP999,ClientP9999,ServerAvg,ServerP50,ServerP99,ServerP999,ServerP9999
50000,226483035,4521,4754,5744,6927,41566,2868,2986,3846,4403,4920
