ArraySize,totalExecutionTime,ClientAvg,ClientP50,ClientP99,ClientP999,ClientP9999,ServerAvg,ServerP50,ServerP99,ServerP999,ServerP9999
100000,0,75033,76810,85896,100104,131179,72196,72034,82285,98804,129866
