ArraySize,totalExecutionTime,ClientAvg,ClientP50,ClientP99,ClientP999,ClientP9999,ServerAvg,ServerP50,ServerP99,ServerP999,ServerP9999
1000000,0,26133,25927,26988,58361,62628,24525,24458,25069,38171,46588
