0, 38673
1, 64671
2, 37654
3, 38079
4, 37769
5, 64263
6, 64098
7, 63184
8, 62411
9, 52143
10, 63661
11, 39327
12, 43469
13, 62215
14, 62431
15, 59543
16, 49555
17, 67705
18, 52021
19, 41581
20, 63650
21, 64487
22, 49508
23, 62580
24, 40564
25, 58476
26, 39081
27, 37154
28, 36921
29, 64003
30, 38163
31, 37972
32, 62073
33, 37509
34, 38304
35, 38150
36, 38225
37, 49061
38, 37072
39, 46145
40, 35876
41, 43217
42, 38271
43, 35285
44, 38359
45, 36261
46, 63476
47, 46344
48, 49178
49, 40594
50, 64650
51, 39598
52, 59588
53, 37105
54, 37181
55, 37270
56, 63688
57, 66222
58, 38289
59, 38130
60, 38494
61, 64315
62, 38163
63, 63053
64, 54222
65, 38090
66, 63944
67, 36960
68, 36493
69, 36921
70, 37481
71, 67166
72, 50438
73, 66399
74, 43592
75, 37193
76, 43563
77, 37530
78, 66926
79, 34025
80, 66273
81, 37638
82, 57945
83, 35437
84, 46762
85, 39838
86, 32993
87, 65674
88, 35839
89, 62822
90, 40511
91, 38205
92, 38022
93, 38397
94, 43967
95, 60624
96, 38485
97, 63572
98, 38160
99, 38064
100, 37245
101, 62605
102, 34827
103, 66804
104, 39392
105, 63853
106, 38167
107, 41289
108, 64261
109, 53881
110, 66000
111, 35813
112, 66381
113, 35542
114, 35311
115, 63691
116, 36133
117, 41416
118, 36907
119, 38837
120, 36567
121, 37208
122, 64212
123, 37557
124, 61186
125, 38628
126, 53396
127, 38074
128, 38459
129, 37890
130, 46755
131, 40613
132, 38749
133, 50693
134, 36381
135, 64660
136, 64443
137, 37261
138, 62139
139, 38417
140, 38237
141, 38636
142, 38022
143, 64342
144, 64063
145, 38593
146, 43119
147, 39301
148, 63551
149, 39596
150, 43473
151, 61817
152, 40722
153, 41126
154, 38021
155, 38538
156, 38992
157, 41191
158, 38436
159, 40669
160, 38175
161, 38016
162, 38203
163, 61973
164, 38298
165, 37340
166, 64524
167, 38059
168, 43676
169, 37599
170, 63123
171, 37957
172, 37706
173, 37478
174, 57131
175, 38235
176, 35616
177, 64400
178, 35749
179, 36436
180, 43048
181, 40483
182, 64339
183, 41862
184, 46871
185, 39243
186, 64433
187, 39580
188, 47813
189, 39879
190, 42018
191, 63609
192, 39262
193, 38740
