Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=1024&arraysize=10000&requestnumber=9489,1,0,5.445828021038324,5.445828021038324,5.445828021038324,5.445828021038324,288.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1030&arraysize=10000&requestnumber=7619,1,0,12.316502048633993,12.316502048633993,12.316502048633993,12.316502048633993,287.0,0.0010019146416946508,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/jsonresponse?seed=1076&arraysize=10000&requestnumber=2875,1,0,5.608897015918046,5.608897015918046,5.608897015918046,5.608897015918046,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=108&arraysize=10000&requestnumber=3635,1,0,5.615575995761901,5.615575995761901,5.615575995761901,5.615575995761901,286.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1107&arraysize=10000&requestnumber=5115,1,0,5.501611041836441,5.501611041836441,5.501611041836441,5.501611041836441,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1199&arraysize=10000&requestnumber=8820,1,0,5.507783964276314,5.507783964276314,5.507783964276314,5.507783964276314,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1207&arraysize=10000&requestnumber=1181,1,0,5.498118000105023,5.498118000105023,5.498118000105023,5.498118000105023,287.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1227&arraysize=10000&requestnumber=5170,1,0,6.7933090031147,6.7933090031147,6.7933090031147,6.7933090031147,288.0,0.0010019146416946508,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1259&arraysize=10000&requestnumber=4235,1,0,5.438897991552949,5.438897991552949,5.438897991552949,5.438897991552949,287.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=126&arraysize=10000&requestnumber=5161,1,0,6.583046982996166,6.583046982996166,6.583046982996166,6.583046982996166,288.0,0.0010019146416946508,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1280&arraysize=10000&requestnumber=1723,1,0,5.419794993940741,5.419794993940741,5.419794993940741,5.419794993940741,289.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=134&arraysize=10000&requestnumber=360,1,0,5.479618033859879,5.479618033859879,5.479618033859879,5.479618033859879,287.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1357&arraysize=10000&requestnumber=805,1,0,5.464100977405906,5.464100977405906,5.464100977405906,5.464100977405906,287.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1379&arraysize=10000&requestnumber=4301,1,0,18.736711994279176,18.736711994279176,18.736711994279176,18.736711994279176,288.0,0.0010019146416946508,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/jsonresponse?seed=1401&arraysize=10000&requestnumber=9701,1,0,6.578303000424057,6.578303000424057,6.578303000424057,6.578303000424057,288.0,0.0010019146416946508,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1419&arraysize=10000&requestnumber=309,1,0,5.505011009518057,5.505011009518057,5.505011009518057,5.505011009518057,287.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1421&arraysize=10000&requestnumber=421,1,0,5.538463999982923,5.538463999982923,5.538463999982923,5.538463999982923,287.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1467&arraysize=10000&requestnumber=5007,1,0,5.613079993054271,5.613079993054271,5.613079993054271,5.613079993054271,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1510&arraysize=10000&requestnumber=8385,1,0,5.593813955783844,5.593813955783844,5.593813955783844,5.593813955783844,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1532&arraysize=10000&requestnumber=4709,1,0,5.394188046921045,5.394188046921045,5.394188046921045,5.394188046921045,288.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1555&arraysize=10000&requestnumber=8408,1,0,5.6707129697315395,5.6707129697315395,5.6707129697315395,5.6707129697315395,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1559&arraysize=10000&requestnumber=1906,1,0,5.375054955948144,5.375054955948144,5.375054955948144,5.375054955948144,288.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1572&arraysize=10000&requestnumber=1009,1,0,6.48011703742668,6.48011703742668,6.48011703742668,6.48011703742668,287.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1578&arraysize=10000&requestnumber=344,1,0,5.556567979510874,5.556567979510874,5.556567979510874,5.556567979510874,287.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1580&arraysize=10000&requestnumber=1520,1,0,6.601873028557748,6.601873028557748,6.601873028557748,6.601873028557748,289.0,0.0010019146416946508,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1652&arraysize=10000&requestnumber=9823,1,0,5.596856004558504,5.596856004558504,5.596856004558504,5.596856004558504,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1660&arraysize=10000&requestnumber=7250,1,0,5.417727981694043,5.417727981694043,5.417727981694043,5.417727981694043,287.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1683&arraysize=10000&requestnumber=8359,1,0,9.58375504706055,9.58375504706055,9.58375504706055,9.58375504706055,285.0,0.0010019146416946508,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/jsonresponse?seed=1687&arraysize=10000&requestnumber=5574,1,0,5.393285013269633,5.393285013269633,5.393285013269633,5.393285013269633,289.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1712&arraysize=10000&requestnumber=500,1,0,5.391351995058358,5.391351995058358,5.391351995058358,5.391351995058358,287.0,0.0010019146416946508,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1713&arraysize=10000&requestnumber=9591,1,0,5.715453007724136,5.715453007724136,5.715453007724136,5.715453007724136,287.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1730&arraysize=10000&requestnumber=4981,1,0,5.64425002085045,5.64425002085045,5.64425002085045,5.64425002085045,288.0,0.0010019146416946508,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1759&arraysize=10000&requestnumber=4136,1,0,6.528456986416131,6.528456986416131,6.528456986416131,6.528456986416131,288.0,0.0010019146416946508,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1777&arraysize=10000&requestnumber=132,1,0,7.5954850181005895,7.5954850181005895,7.5954850181005895,7.5954850181005895,287.0,0.0010019146416946508,0.0,8,8,8,8,8,8,8,8,8,8,8
