Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=1006&arraysize=10000&requestnumber=9126,2,0,5.051232990808785,26.620112475939095,5.051232990808785,48.188991961069405,288.0,0.0020036680327421485,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/jsonresponse?seed=1014&arraysize=10000&requestnumber=1550,2,0,6.27532007638365,28.401140007190406,6.27532007638365,50.52695993799716,288.0,0.0020036680327421485,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/jsonresponse?seed=1025&arraysize=10000&requestnumber=204,2,0,5.074849002994597,24.93813750334084,5.074849002994597,44.801426003687084,286.0,0.0020036680327421485,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/jsonresponse?seed=1030&arraysize=10000&requestnumber=9948,2,0,5,25.912679033353925,4.9432950327172875,46.88206303399056,288.0,0.0020036680327421485,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/jsonresponse?seed=1031&arraysize=10000&requestnumber=6405,2,0,5,25.278989982325584,4.524771007709205,46.03320895694196,289.0,0.0020036680327421485,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/jsonresponse?seed=1039&arraysize=10000&requestnumber=7727,2,0,5.276673939079046,25.835490960162133,5.276673939079046,46.39430798124522,289.0,0.0020036680327421485,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/jsonresponse?seed=109&arraysize=10000&requestnumber=3687,2,0,5,25.90827690437436,4.989884910173714,46.82666889857501,289.0,0.0020036680327421485,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/jsonresponse?seed=1119&arraysize=10000&requestnumber=2744,2,0,6,26.25500102294609,5.7392430026084185,46.77075904328376,287.0,0.0020036680327421485,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/jsonresponse?seed=112&arraysize=10000&requestnumber=9711,2,0,5.145846982486546,24.759600986726582,5.145846982486546,44.37335499096662,288.0,0.0020036680327421485,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/jsonresponse?seed=1126&arraysize=10000&requestnumber=7549,2,0,5.448431009426713,30.84474301431328,5.448431009426713,56.24105501919985,287.0,0.0020036680327421485,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/jsonresponse?seed=113&arraysize=10000&requestnumber=3676,2,0,5.0530979642644525,24.68067652080208,5.0530979642644525,44.30825507733971,288.0,0.0020036680327421485,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/jsonresponse?seed=1136&arraysize=10000&requestnumber=4247,2,0,5,24.771512544248253,4.771651001647115,44.77137408684939,290.0,0.0020036680327421485,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/jsonresponse?seed=1146&arraysize=10000&requestnumber=1460,2,0,4.353255964815617,24.797918449621648,4.353255964815617,45.24258093442768,288.0,0.0020036680327421485,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/jsonresponse?seed=1146&arraysize=10000&requestnumber=6932,2,0,25,39.37368793413043,24.86167591996491,53.88569994829595,287.0,0.0020036680327421485,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/jsonresponse?seed=1152&arraysize=10000&requestnumber=8873,2,0,5,25.86610201979056,4.867815994657576,46.864388044923544,289.0,0.0020036680327421485,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/jsonresponse?seed=1158&arraysize=10000&requestnumber=9555,2,0,5.036499933339655,26.58129099290818,5.036499933339655,48.126082052476704,288.0,0.0020036680327421485,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/jsonresponse?seed=1161&arraysize=10000&requestnumber=1085,2,0,5.051695043221116,25.09586903033778,5.051695043221116,45.140043017454445,289.0,0.0020036680327421485,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/jsonresponse?seed=1186&arraysize=10000&requestnumber=6742,2,0,5,26.057915412820876,4.626349895261228,47.48948093038052,289.0,0.0020036680327421485,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/jsonresponse?seed=1204&arraysize=10000&requestnumber=7516,2,0,5.09095995221287,24.99442343832925,5.09095995221287,44.89788692444563,287.0,0.0020036680327421485,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/jsonresponse?seed=1208&arraysize=10000&requestnumber=7193,2,0,5.218242993578315,26.25473798252642,5.218242993578315,47.29123297147453,288.0,0.0020036680327421485,0.0,47,47,47,47,47,47,47,47,47,47,47
