Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=1083&arraysize=10000&requestnumber=3514,1,0,7.115597021766007,7.115597021766007,7.115597021766007,7.115597021766007,289.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1089&arraysize=10000&requestnumber=8916,1,0,7.027685001958162,7.027685001958162,7.027685001958162,7.027685001958162,287.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1148&arraysize=10000&requestnumber=1069,1,0,6.561074987985194,6.561074987985194,6.561074987985194,6.561074987985194,286.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1216&arraysize=10000&requestnumber=2525,1,0,6.252999999560416,6.252999999560416,6.252999999560416,6.252999999560416,287.0,0.0010100453050581673,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1318&arraysize=10000&requestnumber=3738,1,0,7.0023019798099995,7.0023019798099995,7.0023019798099995,7.0023019798099995,288.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1454&arraysize=10000&requestnumber=3149,1,0,6.94841198856011,6.94841198856011,6.94841198856011,6.94841198856011,288.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1488&arraysize=10000&requestnumber=3401,1,0,11.065828963182867,11.065828963182867,11.065828963182867,11.065828963182867,288.0,0.0010100453050581673,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/jsonresponse?seed=1489&arraysize=10000&requestnumber=2183,1,0,52.09684500005096,52.09684500005096,52.09684500005096,52.09684500005096,286.0,0.0010100453050581673,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/jsonresponse?seed=155&arraysize=10000&requestnumber=3271,1,0,6.915071979165077,6.915071979165077,6.915071979165077,6.915071979165077,287.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1666&arraysize=10000&requestnumber=1972,1,0,6.957668985705823,6.957668985705823,6.957668985705823,6.957668985705823,287.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1674&arraysize=10000&requestnumber=6180,1,0,6.896806007716805,6.896806007716805,6.896806007716805,6.896806007716805,288.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1727&arraysize=10000&requestnumber=9751,1,0,6.769386003725231,6.769386003725231,6.769386003725231,6.769386003725231,288.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1783&arraysize=10000&requestnumber=8438,1,0,7.110110018402338,7.110110018402338,7.110110018402338,7.110110018402338,289.0,0.0010100453050581673,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1875&arraysize=10000&requestnumber=933,1,0,8.567791024688631,8.567791024688631,8.567791024688631,8.567791024688631,286.0,0.0010100453050581673,0.0,9,9,9,9,9,9,9,9,9,9,9
