ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
100000,23629.000000,52260.000000,60197.000000,62269.000000,22454.000000,49744.000000,59207.000000,60723.000000
