0, 5
1, 5
2, 5
3, 5
4, 5
5, 5
6, 5
7, 5
8, 6
9, 6
10, 5
11, 5
12, 5
13, 5
14, 5
15, 5
16, 5
17, 5
18, 5
19, 5
20, 5
21, 5
22, 5
23, 5
24, 5
25, 6
26, 6
27, 5
28, 5
29, 5
30, 5
31, 5
32, 5
33, 5
34, 5
35, 5
36, 5
37, 5
38, 5
39, 5
40, 5
41, 5
42, 6
43, 5
44, 6
45, 6
46, 6
47, 5
48, 5
49, 5
50, 5
51, 5
52, 5
53, 5
54, 5
55, 5
56, 5
57, 5
58, 5
59, 5
60, 5
61, 5
62, 5
63, 5
64, 5
65, 5
66, 5
67, 6
68, 6
69, 6
70, 6
71, 6
72, 6
73, 6
74, 6
75, 5
76, 5
77, 5
78, 5
79, 5
80, 4
81, 4
82, 5
83, 5
84, 4
85, 4
86, 4
87, 4
88, 5
89, 4
90, 4
91, 4
92, 5
93, 5
94, 5
95, 4
96, 4
97, 4
98, 4
99, 5
100, 5
101, 4
102, 4
103, 4
104, 4
105, 5
106, 5
107, 4
108, 4
109, 4
110, 5
111, 5
112, 4
113, 4
114, 4
115, 5
116, 5
117, 4
118, 4
119, 4
120, 5
121, 5
122, 4
123, 4
124, 4
125, 5
126, 5
127, 4
128, 4
129, 4
130, 5
131, 5
132, 4
133, 4
134, 4
135, 5
136, 4
137, 4
138, 4
139, 5
140, 4
141, 5
142, 4
143, 4
144, 4
145, 5
146, 4
147, 4
148, 4
149, 5
150, 5
151, 5
152, 4
153, 4
154, 4
155, 5
156, 4
157, 4
158, 4
159, 4
160, 4
161, 4
162, 5
163, 5
164, 5
165, 5
166, 4
167, 4
168, 4
169, 5
170, 5
171, 4
172, 4
173, 4
174, 5
175, 5
176, 3
177, 4
178, 4
179, 4
180, 4
181, 4
182, 4
183, 3
184, 4
185, 3
186, 4
187, 3
188, 4
189, 4
190, 3
191, 4
192, 4
193, 4
194, 4
195, 4
196, 4
197, 3
198, 4
199, 4
200, 4
201, 4
202, 4
203, 4
204, 4
205, 4
206, 4
207, 4
208, 4
209, 4
210, 4
211, 4
212, 4
213, 4
214, 3
215, 4
216, 7
217, 3
218, 4
219, 4
220, 4
221, 4
222, 4
223, 4
224, 3
225, 4
226, 4
227, 4
228, 4
229, 3
230, 4
231, 4
232, 4
233, 4
234, 3
235, 4
236, 4
237, 4
238, 4
239, 3
240, 4
241, 3
242, 4
243, 4
244, 4
245, 4
246, 3
247, 4
248, 4
249, 4
250, 4
251, 4
252, 4
253, 3
254, 4
255, 4
256, 4
257, 4
258, 3
259, 4
260, 4
261, 4
262, 4
263, 4
264, 4
265, 3
266, 4
267, 4
268, 3
269, 4
270, 3
271, 4
272, 4
273, 4
274, 4
275, 4
276, 4
277, 4
278, 4
279, 4
280, 3
281, 4
282, 3
283, 4
284, 4
285, 4
286, 4
287, 4
288, 4
289, 3
290, 4
291, 4
292, 3
293, 4
294, 3
295, 4
296, 3
297, 4
298, 4
299, 3
300, 4
301, 3
302, 4
303, 3
304, 4
305, 4
306, 4
307, 4
308, 3
309, 4
310, 4
311, 4
312, 4
313, 3
314, 4
315, 3
316, 4
317, 4
318, 4
319, 4
320, 4
321, 4
322, 4
323, 4
324, 4
325, 3
326, 4
327, 4
328, 4
329, 4
330, 3
331, 4
332, 4
333, 4
334, 4
335, 4
336, 4
337, 3
338, 4
339, 4
340, 3
341, 4
342, 3
343, 4
344, 4
345, 4
346, 4
347, 3
348, 4
349, 3
350, 4
351, 4
352, 4
353, 4
354, 3
355, 4
356, 4
357, 4
358, 4
359, 4
360, 4
361, 3
362, 4
363, 4
364, 4
365, 4
366, 3
367, 4
368, 4
369, 4
370, 4
371, 4
372, 4
373, 4
374, 4
375, 4
376, 3
377, 4
378, 3
379, 4
380, 4
381, 4
382, 4
383, 4
384, 4
385, 4
386, 3
387, 4
388, 4
389, 4
390, 4
391, 4
392, 4
393, 4
394, 4
395, 4
396, 4
397, 4
398, 4
399, 4
400, 4
401, 4
402, 4
403, 4
404, 3
405, 4
406, 3
407, 4
408, 3
409, 4
410, 4
411, 4
412, 4
413, 4
414, 4
415, 3
416, 4
417, 4
418, 4
419, 4
420, 4
421, 4
422, 3
423, 4
424, 4
425, 4
426, 4
427, 4
428, 4
429, 3
430, 4
431, 4
432, 4
433, 4
434, 4
435, 4
436, 3
437, 4
438, 4
439, 4
440, 4
441, 4
442, 4
443, 3
444, 4
445, 3
446, 4
447, 4
448, 4
449, 4
450, 4
451, 3
452, 4
