ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
100,1751.000000,1994.000000,3245.000000,4380.000000,37.000000,68.000000,82.000000,127.000000
