HeapAlloc: 346976, HeapIdle: 3039232, HeapInuse: 794624
HeapAlloc: 2292896, HeapIdle: 1114112, HeapInuse: 2719744
HeapAlloc: 2297992, HeapIdle: 1114112, HeapInuse: 2719744
HeapAlloc: 2303088, HeapIdle: 1089536, HeapInuse: 2744320
HeapAlloc: 2308184, HeapIdle: 1089536, HeapInuse: 2744320
HeapAlloc: 2313280, HeapIdle: 1089536, HeapInuse: 2744320
HeapAlloc: 2318376, HeapIdle: 1089536, HeapInuse: 2744320
HeapAlloc: 2323472, HeapIdle: 1073152, HeapInuse: 2760704
HeapAlloc: 2328568, HeapIdle: 1073152, HeapInuse: 2760704
HeapAlloc: 2333664, HeapIdle: 1064960, HeapInuse: 2768896
HeapAlloc: 2338760, HeapIdle: 1064960, HeapInuse: 2768896
HeapAlloc: 2343856, HeapIdle: 1064960, HeapInuse: 2768896
HeapAlloc: 2348952, HeapIdle: 1064960, HeapInuse: 2768896
HeapAlloc: 2354048, HeapIdle: 1064960, HeapInuse: 2768896
HeapAlloc: 2359144, HeapIdle: 1048576, HeapInuse: 2785280
HeapAlloc: 2364240, HeapIdle: 1040384, HeapInuse: 2793472
HeapAlloc: 2369336, HeapIdle: 1032192, HeapInuse: 2801664
HeapAlloc: 2374432, HeapIdle: 1024000, HeapInuse: 2809856
HeapAlloc: 2379528, HeapIdle: 1024000, HeapInuse: 2809856
HeapAlloc: 2384624, HeapIdle: 1007616, HeapInuse: 2826240
HeapAlloc: 2389720, HeapIdle: 999424, HeapInuse: 2834432
HeapAlloc: 2394816, HeapIdle: 999424, HeapInuse: 2834432
HeapAlloc: 2399912, HeapIdle: 999424, HeapInuse: 2834432
HeapAlloc: 2405008, HeapIdle: 991232, HeapInuse: 2842624
HeapAlloc: 2410104, HeapIdle: 991232, HeapInuse: 2842624
HeapAlloc: 2415200, HeapIdle: 983040, HeapInuse: 2850816
HeapAlloc: 2420296, HeapIdle: 974848, HeapInuse: 2859008
HeapAlloc: 2425392, HeapIdle: 974848, HeapInuse: 2859008
HeapAlloc: 2430488, HeapIdle: 974848, HeapInuse: 2859008
HeapAlloc: 2435584, HeapIdle: 974848, HeapInuse: 2859008
HeapAlloc: 2440680, HeapIdle: 974848, HeapInuse: 2859008
HeapAlloc: 2445776, HeapIdle: 966656, HeapInuse: 2867200
HeapAlloc: 2450872, HeapIdle: 958464, HeapInuse: 2875392
HeapAlloc: 2455968, HeapIdle: 950272, HeapInuse: 2883584
HeapAlloc: 2461064, HeapIdle: 942080, HeapInuse: 2891776
HeapAlloc: 2466160, HeapIdle: 933888, HeapInuse: 2899968
HeapAlloc: 2471256, HeapIdle: 925696, HeapInuse: 2908160
HeapAlloc: 2476352, HeapIdle: 925696, HeapInuse: 2908160
HeapAlloc: 2481448, HeapIdle: 917504, HeapInuse: 2916352
HeapAlloc: 2486544, HeapIdle: 917504, HeapInuse: 2916352
HeapAlloc: 2491640, HeapIdle: 917504, HeapInuse: 2916352
HeapAlloc: 2496736, HeapIdle: 909312, HeapInuse: 2924544
HeapAlloc: 2501832, HeapIdle: 909312, HeapInuse: 2924544
HeapAlloc: 2506928, HeapIdle: 892928, HeapInuse: 2940928
HeapAlloc: 2512024, HeapIdle: 892928, HeapInuse: 2940928
HeapAlloc: 2517120, HeapIdle: 892928, HeapInuse: 2940928
HeapAlloc: 2522216, HeapIdle: 892928, HeapInuse: 2940928
HeapAlloc: 2527312, HeapIdle: 892928, HeapInuse: 2940928
HeapAlloc: 2532408, HeapIdle: 892928, HeapInuse: 2940928
HeapAlloc: 2537504, HeapIdle: 884736, HeapInuse: 2949120
HeapAlloc: 2542600, HeapIdle: 876544, HeapInuse: 2957312
HeapAlloc: 2547696, HeapIdle: 868352, HeapInuse: 2965504
HeapAlloc: 2552792, HeapIdle: 860160, HeapInuse: 2973696
HeapAlloc: 2557888, HeapIdle: 860160, HeapInuse: 2973696
HeapAlloc: 2562984, HeapIdle: 860160, HeapInuse: 2973696
HeapAlloc: 2568080, HeapIdle: 843776, HeapInuse: 2990080
HeapAlloc: 2573176, HeapIdle: 843776, HeapInuse: 2990080
HeapAlloc: 2578272, HeapIdle: 827392, HeapInuse: 3006464
HeapAlloc: 2583368, HeapIdle: 827392, HeapInuse: 3006464
HeapAlloc: 2588464, HeapIdle: 819200, HeapInuse: 3014656
HeapAlloc: 2593560, HeapIdle: 819200, HeapInuse: 3014656
HeapAlloc: 2598656, HeapIdle: 802816, HeapInuse: 3031040
HeapAlloc: 2603752, HeapIdle: 802816, HeapInuse: 3031040
HeapAlloc: 2608848, HeapIdle: 794624, HeapInuse: 3039232
HeapAlloc: 2613944, HeapIdle: 794624, HeapInuse: 3039232
HeapAlloc: 2619040, HeapIdle: 778240, HeapInuse: 3055616
HeapAlloc: 2624136, HeapIdle: 770048, HeapInuse: 3063808
HeapAlloc: 2629232, HeapIdle: 761856, HeapInuse: 3072000
HeapAlloc: 2634328, HeapIdle: 761856, HeapInuse: 3072000
HeapAlloc: 2639424, HeapIdle: 761856, HeapInuse: 3072000
HeapAlloc: 2644520, HeapIdle: 753664, HeapInuse: 3080192
HeapAlloc: 2649616, HeapIdle: 753664, HeapInuse: 3080192
HeapAlloc: 2654712, HeapIdle: 745472, HeapInuse: 3088384
HeapAlloc: 2659808, HeapIdle: 745472, HeapInuse: 3088384
HeapAlloc: 2664904, HeapIdle: 737280, HeapInuse: 3096576
HeapAlloc: 2670000, HeapIdle: 737280, HeapInuse: 3096576
HeapAlloc: 2675096, HeapIdle: 737280, HeapInuse: 3096576
HeapAlloc: 2680192, HeapIdle: 737280, HeapInuse: 3096576
HeapAlloc: 2685288, HeapIdle: 720896, HeapInuse: 3112960
HeapAlloc: 2690384, HeapIdle: 712704, HeapInuse: 3121152
HeapAlloc: 2695480, HeapIdle: 712704, HeapInuse: 3121152
HeapAlloc: 2700576, HeapIdle: 712704, HeapInuse: 3121152
HeapAlloc: 2705672, HeapIdle: 712704, HeapInuse: 3121152
HeapAlloc: 2710768, HeapIdle: 704512, HeapInuse: 3129344
HeapAlloc: 2715864, HeapIdle: 696320, HeapInuse: 3137536
HeapAlloc: 2720960, HeapIdle: 696320, HeapInuse: 3137536
HeapAlloc: 2726056, HeapIdle: 688128, HeapInuse: 3145728
HeapAlloc: 2731152, HeapIdle: 679936, HeapInuse: 3153920
HeapAlloc: 2736248, HeapIdle: 671744, HeapInuse: 3162112
HeapAlloc: 2741344, HeapIdle: 663552, HeapInuse: 3170304
HeapAlloc: 2746440, HeapIdle: 655360, HeapInuse: 3178496
HeapAlloc: 2751536, HeapIdle: 655360, HeapInuse: 3178496
HeapAlloc: 2756632, HeapIdle: 655360, HeapInuse: 3178496
HeapAlloc: 2761728, HeapIdle: 655360, HeapInuse: 3178496
HeapAlloc: 2766824, HeapIdle: 655360, HeapInuse: 3178496
HeapAlloc: 2771920, HeapIdle: 647168, HeapInuse: 3186688
HeapAlloc: 2777016, HeapIdle: 647168, HeapInuse: 3186688
HeapAlloc: 2782112, HeapIdle: 630784, HeapInuse: 3203072
HeapAlloc: 2787208, HeapIdle: 630784, HeapInuse: 3203072
HeapAlloc: 2792304, HeapIdle: 622592, HeapInuse: 3211264
HeapAlloc: 2797400, HeapIdle: 614400, HeapInuse: 3219456
HeapAlloc: 2802496, HeapIdle: 606208, HeapInuse: 3227648
HeapAlloc: 2807592, HeapIdle: 606208, HeapInuse: 3227648
HeapAlloc: 2812688, HeapIdle: 606208, HeapInuse: 3227648
HeapAlloc: 2817784, HeapIdle: 606208, HeapInuse: 3227648
HeapAlloc: 2822880, HeapIdle: 606208, HeapInuse: 3227648
HeapAlloc: 2827976, HeapIdle: 598016, HeapInuse: 3235840
HeapAlloc: 2833072, HeapIdle: 589824, HeapInuse: 3244032
HeapAlloc: 2838168, HeapIdle: 589824, HeapInuse: 3244032
HeapAlloc: 2843264, HeapIdle: 581632, HeapInuse: 3252224
HeapAlloc: 2848360, HeapIdle: 581632, HeapInuse: 3252224
HeapAlloc: 2853456, HeapIdle: 581632, HeapInuse: 3252224
HeapAlloc: 2858552, HeapIdle: 573440, HeapInuse: 3260416
HeapAlloc: 2863648, HeapIdle: 573440, HeapInuse: 3260416
HeapAlloc: 2868744, HeapIdle: 565248, HeapInuse: 3268608
HeapAlloc: 2873840, HeapIdle: 540672, HeapInuse: 3293184
HeapAlloc: 2878936, HeapIdle: 532480, HeapInuse: 3301376
HeapAlloc: 2884032, HeapIdle: 532480, HeapInuse: 3301376
HeapAlloc: 2889128, HeapIdle: 524288, HeapInuse: 3309568
HeapAlloc: 2894224, HeapIdle: 516096, HeapInuse: 3317760
HeapAlloc: 2899320, HeapIdle: 516096, HeapInuse: 3317760
HeapAlloc: 2904416, HeapIdle: 491520, HeapInuse: 3342336
HeapAlloc: 2909512, HeapIdle: 483328, HeapInuse: 3350528
HeapAlloc: 2914608, HeapIdle: 483328, HeapInuse: 3350528
HeapAlloc: 2919704, HeapIdle: 458752, HeapInuse: 3375104
HeapAlloc: 2924800, HeapIdle: 450560, HeapInuse: 3383296
HeapAlloc: 2929896, HeapIdle: 450560, HeapInuse: 3383296
HeapAlloc: 2934992, HeapIdle: 450560, HeapInuse: 3383296
HeapAlloc: 2940088, HeapIdle: 442368, HeapInuse: 3391488
HeapAlloc: 2945184, HeapIdle: 434176, HeapInuse: 3399680
HeapAlloc: 2950280, HeapIdle: 425984, HeapInuse: 3407872
HeapAlloc: 2955376, HeapIdle: 417792, HeapInuse: 3416064
HeapAlloc: 2960472, HeapIdle: 417792, HeapInuse: 3416064
HeapAlloc: 2965568, HeapIdle: 409600, HeapInuse: 3424256
HeapAlloc: 2970664, HeapIdle: 409600, HeapInuse: 3424256
HeapAlloc: 2975760, HeapIdle: 401408, HeapInuse: 3432448
HeapAlloc: 2980856, HeapIdle: 401408, HeapInuse: 3432448
HeapAlloc: 2985952, HeapIdle: 401408, HeapInuse: 3432448
HeapAlloc: 2991048, HeapIdle: 393216, HeapInuse: 3440640
HeapAlloc: 2996144, HeapIdle: 393216, HeapInuse: 3440640
HeapAlloc: 3001240, HeapIdle: 393216, HeapInuse: 3440640
HeapAlloc: 3006336, HeapIdle: 385024, HeapInuse: 3448832
HeapAlloc: 3011432, HeapIdle: 368640, HeapInuse: 3465216
HeapAlloc: 3016528, HeapIdle: 360448, HeapInuse: 3473408
HeapAlloc: 3021624, HeapIdle: 360448, HeapInuse: 3473408
HeapAlloc: 3026720, HeapIdle: 360448, HeapInuse: 3473408
HeapAlloc: 3031816, HeapIdle: 360448, HeapInuse: 3473408
HeapAlloc: 3036912, HeapIdle: 344064, HeapInuse: 3489792
HeapAlloc: 3042008, HeapIdle: 344064, HeapInuse: 3489792
HeapAlloc: 3047104, HeapIdle: 344064, HeapInuse: 3489792
HeapAlloc: 3052200, HeapIdle: 344064, HeapInuse: 3489792
HeapAlloc: 3057296, HeapIdle: 335872, HeapInuse: 3497984
HeapAlloc: 3062392, HeapIdle: 335872, HeapInuse: 3497984
HeapAlloc: 3067488, HeapIdle: 327680, HeapInuse: 3506176
HeapAlloc: 3072584, HeapIdle: 327680, HeapInuse: 3506176
HeapAlloc: 3077680, HeapIdle: 327680, HeapInuse: 3506176
HeapAlloc: 3082776, HeapIdle: 327680, HeapInuse: 3506176
HeapAlloc: 3087872, HeapIdle: 327680, HeapInuse: 3506176
HeapAlloc: 3092968, HeapIdle: 311296, HeapInuse: 3522560
HeapAlloc: 3098064, HeapIdle: 311296, HeapInuse: 3522560
HeapAlloc: 3103160, HeapIdle: 303104, HeapInuse: 3530752
HeapAlloc: 3108256, HeapIdle: 294912, HeapInuse: 3538944
HeapAlloc: 3113352, HeapIdle: 294912, HeapInuse: 3538944
HeapAlloc: 3118448, HeapIdle: 278528, HeapInuse: 3555328
HeapAlloc: 3123544, HeapIdle: 262144, HeapInuse: 3571712
HeapAlloc: 3128640, HeapIdle: 262144, HeapInuse: 3571712
HeapAlloc: 3133736, HeapIdle: 262144, HeapInuse: 3571712
HeapAlloc: 3138832, HeapIdle: 262144, HeapInuse: 3571712
HeapAlloc: 3143928, HeapIdle: 262144, HeapInuse: 3571712
HeapAlloc: 3149024, HeapIdle: 253952, HeapInuse: 3579904
HeapAlloc: 3154120, HeapIdle: 245760, HeapInuse: 3588096
HeapAlloc: 3159216, HeapIdle: 237568, HeapInuse: 3596288
HeapAlloc: 3164312, HeapIdle: 237568, HeapInuse: 3596288
HeapAlloc: 3169408, HeapIdle: 237568, HeapInuse: 3596288
HeapAlloc: 3174504, HeapIdle: 237568, HeapInuse: 3596288
HeapAlloc: 3179600, HeapIdle: 229376, HeapInuse: 3604480
HeapAlloc: 3184696, HeapIdle: 212992, HeapInuse: 3620864
HeapAlloc: 3189792, HeapIdle: 212992, HeapInuse: 3620864
HeapAlloc: 3194888, HeapIdle: 204800, HeapInuse: 3629056
HeapAlloc: 3199984, HeapIdle: 196608, HeapInuse: 3637248
HeapAlloc: 3205080, HeapIdle: 196608, HeapInuse: 3637248
HeapAlloc: 3210176, HeapIdle: 188416, HeapInuse: 3645440
HeapAlloc: 3215272, HeapIdle: 188416, HeapInuse: 3645440
HeapAlloc: 3220368, HeapIdle: 188416, HeapInuse: 3645440
HeapAlloc: 3225464, HeapIdle: 188416, HeapInuse: 3645440
HeapAlloc: 3230560, HeapIdle: 172032, HeapInuse: 3661824
HeapAlloc: 3235656, HeapIdle: 172032, HeapInuse: 3661824
HeapAlloc: 3240752, HeapIdle: 147456, HeapInuse: 3686400
HeapAlloc: 3245848, HeapIdle: 147456, HeapInuse: 3686400
HeapAlloc: 3250944, HeapIdle: 147456, HeapInuse: 3686400
HeapAlloc: 3256040, HeapIdle: 147456, HeapInuse: 3686400
HeapAlloc: 3261136, HeapIdle: 147456, HeapInuse: 3686400
HeapAlloc: 3266232, HeapIdle: 147456, HeapInuse: 3686400
HeapAlloc: 3271328, HeapIdle: 131072, HeapInuse: 3702784
HeapAlloc: 3276424, HeapIdle: 122880, HeapInuse: 3710976
HeapAlloc: 3281520, HeapIdle: 114688, HeapInuse: 3719168
HeapAlloc: 3286616, HeapIdle: 106496, HeapInuse: 3727360
HeapAlloc: 3291712, HeapIdle: 106496, HeapInuse: 3727360
HeapAlloc: 3296808, HeapIdle: 106496, HeapInuse: 3727360
HeapAlloc: 3301904, HeapIdle: 90112, HeapInuse: 3743744
HeapAlloc: 3306984, HeapIdle: 90112, HeapInuse: 3743744
HeapAlloc: 3312064, HeapIdle: 81920, HeapInuse: 3751936
HeapAlloc: 3317144, HeapIdle: 81920, HeapInuse: 3751936
HeapAlloc: 3322224, HeapIdle: 81920, HeapInuse: 3751936
HeapAlloc: 3327304, HeapIdle: 73728, HeapInuse: 3760128
HeapAlloc: 3332384, HeapIdle: 65536, HeapInuse: 3768320
HeapAlloc: 3337464, HeapIdle: 57344, HeapInuse: 3776512
HeapAlloc: 3342544, HeapIdle: 57344, HeapInuse: 3776512
HeapAlloc: 3347624, HeapIdle: 57344, HeapInuse: 3776512
HeapAlloc: 3352704, HeapIdle: 49152, HeapInuse: 3784704
HeapAlloc: 3357784, HeapIdle: 40960, HeapInuse: 3792896
HeapAlloc: 3362864, HeapIdle: 24576, HeapInuse: 3809280
HeapAlloc: 3367944, HeapIdle: 24576, HeapInuse: 3809280
HeapAlloc: 3373024, HeapIdle: 24576, HeapInuse: 3809280
HeapAlloc: 3378104, HeapIdle: 16384, HeapInuse: 3817472
HeapAlloc: 3383184, HeapIdle: 16384, HeapInuse: 3817472
HeapAlloc: 3388264, HeapIdle: 8192, HeapInuse: 3825664
HeapAlloc: 3393344, HeapIdle: 8192, HeapInuse: 3825664
HeapAlloc: 3398424, HeapIdle: 8192, HeapInuse: 3825664
HeapAlloc: 3403504, HeapIdle: 8192, HeapInuse: 3825664
HeapAlloc: 3408584, HeapIdle: 8192, HeapInuse: 3825664
HeapAlloc: 3413664, HeapIdle: 8192, HeapInuse: 3825664
HeapAlloc: 3418744, HeapIdle: 0, HeapInuse: 3833856
HeapAlloc: 3423824, HeapIdle: 4177920, HeapInuse: 3850240
HeapAlloc: 3428920, HeapIdle: 4177920, HeapInuse: 3850240
HeapAlloc: 3434016, HeapIdle: 4169728, HeapInuse: 3858432
HeapAlloc: 3439112, HeapIdle: 4169728, HeapInuse: 3858432
HeapAlloc: 3444656, HeapIdle: 4145152, HeapInuse: 3883008
HeapAlloc: 118576, HeapIdle: 7331840, HeapInuse: 663552
HeapAlloc: 123656, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 128736, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 133816, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 138896, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 143976, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 149056, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 154136, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 159216, HeapIdle: 7323648, HeapInuse: 671744
HeapAlloc: 164296, HeapIdle: 7315456, HeapInuse: 679936
HeapAlloc: 169376, HeapIdle: 7315456, HeapInuse: 679936
HeapAlloc: 174456, HeapIdle: 7307264, HeapInuse: 688128
HeapAlloc: 179536, HeapIdle: 7307264, HeapInuse: 688128
HeapAlloc: 184616, HeapIdle: 7307264, HeapInuse: 688128
HeapAlloc: 189696, HeapIdle: 7307264, HeapInuse: 688128
HeapAlloc: 194776, HeapIdle: 7307264, HeapInuse: 688128
HeapAlloc: 199856, HeapIdle: 7299072, HeapInuse: 696320
HeapAlloc: 204936, HeapIdle: 7290880, HeapInuse: 704512
HeapAlloc: 210016, HeapIdle: 7282688, HeapInuse: 712704
HeapAlloc: 215096, HeapIdle: 7282688, HeapInuse: 712704
HeapAlloc: 220176, HeapIdle: 7282688, HeapInuse: 712704
HeapAlloc: 225256, HeapIdle: 7282688, HeapInuse: 712704
HeapAlloc: 230336, HeapIdle: 7274496, HeapInuse: 720896
HeapAlloc: 235416, HeapIdle: 7274496, HeapInuse: 720896
HeapAlloc: 240496, HeapIdle: 7274496, HeapInuse: 720896
HeapAlloc: 245576, HeapIdle: 7274496, HeapInuse: 720896
HeapAlloc: 250656, HeapIdle: 7274496, HeapInuse: 720896
HeapAlloc: 255736, HeapIdle: 7266304, HeapInuse: 729088
HeapAlloc: 260816, HeapIdle: 7258112, HeapInuse: 737280
HeapAlloc: 265896, HeapIdle: 7258112, HeapInuse: 737280
HeapAlloc: 270976, HeapIdle: 7258112, HeapInuse: 737280
HeapAlloc: 276056, HeapIdle: 7249920, HeapInuse: 745472
HeapAlloc: 281136, HeapIdle: 7241728, HeapInuse: 753664
HeapAlloc: 286216, HeapIdle: 7241728, HeapInuse: 753664
HeapAlloc: 291296, HeapIdle: 7233536, HeapInuse: 761856
HeapAlloc: 296376, HeapIdle: 7217152, HeapInuse: 778240
HeapAlloc: 301456, HeapIdle: 7208960, HeapInuse: 786432
HeapAlloc: 306536, HeapIdle: 7208960, HeapInuse: 786432
HeapAlloc: 311616, HeapIdle: 7208960, HeapInuse: 786432
HeapAlloc: 316696, HeapIdle: 7208960, HeapInuse: 786432
HeapAlloc: 321776, HeapIdle: 7200768, HeapInuse: 794624
HeapAlloc: 326856, HeapIdle: 7200768, HeapInuse: 794624
HeapAlloc: 331936, HeapIdle: 7200768, HeapInuse: 794624
HeapAlloc: 337016, HeapIdle: 7200768, HeapInuse: 794624
HeapAlloc: 342096, HeapIdle: 7200768, HeapInuse: 794624
HeapAlloc: 347176, HeapIdle: 7184384, HeapInuse: 811008
HeapAlloc: 352256, HeapIdle: 7184384, HeapInuse: 811008
HeapAlloc: 357336, HeapIdle: 7184384, HeapInuse: 811008
HeapAlloc: 362416, HeapIdle: 7176192, HeapInuse: 819200
HeapAlloc: 367496, HeapIdle: 7176192, HeapInuse: 819200
HeapAlloc: 372576, HeapIdle: 7176192, HeapInuse: 819200
HeapAlloc: 377656, HeapIdle: 7159808, HeapInuse: 835584
HeapAlloc: 382736, HeapIdle: 7159808, HeapInuse: 835584
HeapAlloc: 387816, HeapIdle: 7159808, HeapInuse: 835584
HeapAlloc: 392896, HeapIdle: 7151616, HeapInuse: 843776
HeapAlloc: 397976, HeapIdle: 7143424, HeapInuse: 851968
HeapAlloc: 403056, HeapIdle: 7143424, HeapInuse: 851968
HeapAlloc: 408136, HeapIdle: 7127040, HeapInuse: 868352
HeapAlloc: 413216, HeapIdle: 7127040, HeapInuse: 868352
HeapAlloc: 418296, HeapIdle: 7127040, HeapInuse: 868352
HeapAlloc: 423376, HeapIdle: 7118848, HeapInuse: 876544
HeapAlloc: 428456, HeapIdle: 7118848, HeapInuse: 876544
HeapAlloc: 433536, HeapIdle: 7118848, HeapInuse: 876544
HeapAlloc: 438616, HeapIdle: 7094272, HeapInuse: 901120
HeapAlloc: 443696, HeapIdle: 7086080, HeapInuse: 909312
HeapAlloc: 448776, HeapIdle: 7086080, HeapInuse: 909312
HeapAlloc: 453856, HeapIdle: 7086080, HeapInuse: 909312
HeapAlloc: 458936, HeapIdle: 7086080, HeapInuse: 909312
HeapAlloc: 464016, HeapIdle: 7077888, HeapInuse: 917504
HeapAlloc: 469096, HeapIdle: 7077888, HeapInuse: 917504
HeapAlloc: 474176, HeapIdle: 7077888, HeapInuse: 917504
HeapAlloc: 479256, HeapIdle: 7069696, HeapInuse: 925696
HeapAlloc: 484336, HeapIdle: 7053312, HeapInuse: 942080
HeapAlloc: 489416, HeapIdle: 7053312, HeapInuse: 942080
HeapAlloc: 494496, HeapIdle: 7045120, HeapInuse: 950272
HeapAlloc: 499576, HeapIdle: 7045120, HeapInuse: 950272
HeapAlloc: 504656, HeapIdle: 7036928, HeapInuse: 958464
HeapAlloc: 509736, HeapIdle: 7036928, HeapInuse: 958464
HeapAlloc: 514816, HeapIdle: 7036928, HeapInuse: 958464
HeapAlloc: 519896, HeapIdle: 7028736, HeapInuse: 966656
HeapAlloc: 524976, HeapIdle: 7012352, HeapInuse: 983040
HeapAlloc: 530056, HeapIdle: 7004160, HeapInuse: 991232
HeapAlloc: 535136, HeapIdle: 7004160, HeapInuse: 991232
HeapAlloc: 540216, HeapIdle: 7004160, HeapInuse: 991232
HeapAlloc: 545296, HeapIdle: 6995968, HeapInuse: 999424
HeapAlloc: 550376, HeapIdle: 6995968, HeapInuse: 999424
HeapAlloc: 555456, HeapIdle: 6987776, HeapInuse: 1007616
HeapAlloc: 560552, HeapIdle: 6987776, HeapInuse: 1007616
HeapAlloc: 565648, HeapIdle: 6987776, HeapInuse: 1007616
HeapAlloc: 570744, HeapIdle: 6987776, HeapInuse: 1007616
HeapAlloc: 575840, HeapIdle: 6979584, HeapInuse: 1015808
HeapAlloc: 580936, HeapIdle: 6971392, HeapInuse: 1024000
HeapAlloc: 586032, HeapIdle: 6971392, HeapInuse: 1024000
HeapAlloc: 591128, HeapIdle: 6971392, HeapInuse: 1024000
HeapAlloc: 596224, HeapIdle: 6971392, HeapInuse: 1024000
HeapAlloc: 601320, HeapIdle: 6963200, HeapInuse: 1032192
HeapAlloc: 606416, HeapIdle: 6955008, HeapInuse: 1040384
HeapAlloc: 611512, HeapIdle: 6938624, HeapInuse: 1056768
HeapAlloc: 616608, HeapIdle: 6938624, HeapInuse: 1056768
HeapAlloc: 621704, HeapIdle: 6930432, HeapInuse: 1064960
HeapAlloc: 626800, HeapIdle: 6930432, HeapInuse: 1064960
HeapAlloc: 631896, HeapIdle: 6930432, HeapInuse: 1064960
HeapAlloc: 636992, HeapIdle: 6930432, HeapInuse: 1064960
HeapAlloc: 642088, HeapIdle: 6922240, HeapInuse: 1073152
HeapAlloc: 647184, HeapIdle: 6922240, HeapInuse: 1073152
HeapAlloc: 652280, HeapIdle: 6922240, HeapInuse: 1073152
HeapAlloc: 657376, HeapIdle: 6922240, HeapInuse: 1073152
HeapAlloc: 662472, HeapIdle: 6905856, HeapInuse: 1089536
HeapAlloc: 667568, HeapIdle: 6889472, HeapInuse: 1105920
HeapAlloc: 672664, HeapIdle: 6873088, HeapInuse: 1122304
HeapAlloc: 677760, HeapIdle: 6873088, HeapInuse: 1122304
HeapAlloc: 682856, HeapIdle: 6873088, HeapInuse: 1122304
HeapAlloc: 687952, HeapIdle: 6864896, HeapInuse: 1130496
HeapAlloc: 693048, HeapIdle: 6864896, HeapInuse: 1130496
HeapAlloc: 698144, HeapIdle: 6856704, HeapInuse: 1138688
HeapAlloc: 703240, HeapIdle: 6856704, HeapInuse: 1138688
HeapAlloc: 708336, HeapIdle: 6856704, HeapInuse: 1138688
HeapAlloc: 713432, HeapIdle: 6848512, HeapInuse: 1146880
HeapAlloc: 718528, HeapIdle: 6848512, HeapInuse: 1146880
HeapAlloc: 723624, HeapIdle: 6840320, HeapInuse: 1155072
HeapAlloc: 728720, HeapIdle: 6823936, HeapInuse: 1171456
HeapAlloc: 733816, HeapIdle: 6823936, HeapInuse: 1171456
HeapAlloc: 738912, HeapIdle: 6823936, HeapInuse: 1171456
HeapAlloc: 744008, HeapIdle: 6823936, HeapInuse: 1171456
HeapAlloc: 749104, HeapIdle: 6823936, HeapInuse: 1171456
HeapAlloc: 754200, HeapIdle: 6823936, HeapInuse: 1171456
HeapAlloc: 759296, HeapIdle: 6807552, HeapInuse: 1187840
HeapAlloc: 764392, HeapIdle: 6799360, HeapInuse: 1196032
HeapAlloc: 769488, HeapIdle: 6791168, HeapInuse: 1204224
HeapAlloc: 774584, HeapIdle: 6791168, HeapInuse: 1204224
HeapAlloc: 779680, HeapIdle: 6791168, HeapInuse: 1204224
HeapAlloc: 784776, HeapIdle: 6791168, HeapInuse: 1204224
HeapAlloc: 789872, HeapIdle: 6774784, HeapInuse: 1220608
HeapAlloc: 794968, HeapIdle: 6774784, HeapInuse: 1220608
HeapAlloc: 800064, HeapIdle: 6774784, HeapInuse: 1220608
HeapAlloc: 805160, HeapIdle: 6758400, HeapInuse: 1236992
HeapAlloc: 810256, HeapIdle: 6758400, HeapInuse: 1236992
HeapAlloc: 815352, HeapIdle: 6742016, HeapInuse: 1253376
HeapAlloc: 820448, HeapIdle: 6742016, HeapInuse: 1253376
HeapAlloc: 825544, HeapIdle: 6742016, HeapInuse: 1253376
HeapAlloc: 830640, HeapIdle: 6733824, HeapInuse: 1261568
HeapAlloc: 835736, HeapIdle: 6733824, HeapInuse: 1261568
HeapAlloc: 840832, HeapIdle: 6733824, HeapInuse: 1261568
HeapAlloc: 845928, HeapIdle: 6717440, HeapInuse: 1277952
HeapAlloc: 851024, HeapIdle: 6701056, HeapInuse: 1294336
HeapAlloc: 856120, HeapIdle: 6692864, HeapInuse: 1302528
HeapAlloc: 861216, HeapIdle: 6692864, HeapInuse: 1302528
HeapAlloc: 866312, HeapIdle: 6692864, HeapInuse: 1302528
HeapAlloc: 871408, HeapIdle: 6692864, HeapInuse: 1302528
HeapAlloc: 876504, HeapIdle: 6684672, HeapInuse: 1310720
HeapAlloc: 881600, HeapIdle: 6684672, HeapInuse: 1310720
HeapAlloc: 886696, HeapIdle: 6684672, HeapInuse: 1310720
HeapAlloc: 891792, HeapIdle: 6684672, HeapInuse: 1310720
HeapAlloc: 896888, HeapIdle: 6676480, HeapInuse: 1318912
HeapAlloc: 901984, HeapIdle: 6676480, HeapInuse: 1318912
HeapAlloc: 907080, HeapIdle: 6668288, HeapInuse: 1327104
HeapAlloc: 912176, HeapIdle: 6668288, HeapInuse: 1327104
HeapAlloc: 917272, HeapIdle: 6660096, HeapInuse: 1335296
HeapAlloc: 922368, HeapIdle: 6660096, HeapInuse: 1335296
HeapAlloc: 927464, HeapIdle: 6651904, HeapInuse: 1343488
HeapAlloc: 932560, HeapIdle: 6635520, HeapInuse: 1359872
HeapAlloc: 937656, HeapIdle: 6627328, HeapInuse: 1368064
