0, 19845120
1, 19845120
2, 19845120
3, 19845120
4, 19845120
5, 19845120
6, 19845120
7, 19845120
8, 19845120
9, 19845120
10, 19845120
11, 19845120
12, 19845120
13, 19845120
14, 19845120
15, 19849216
16, 19849216
17, 19849216
18, 19849216
19, 19849216
20, 19849216
21, 19849216
22, 19849216
23, 19849216
24, 19849216
25, 19849216
26, 19849216
27, 19849216
28, 19849216
29, 19849216
30, 19849216
31, 19849216
32, 19849216
33, 19849216
34, 19849216
35, 19849216
36, 19849216
37, 19849216
38, 19849216
39, 19849216
40, 19849216
41, 19849216
42, 19849216
43, 19849216
44, 19849216
45, 19849216
46, 19849216
47, 19849216
48, 19849216
49, 19849216
50, 19849216
51, 19849216
52, 19849216
53, 19849216
54, 19849216
55, 19849216
56, 19849216
57, 19849216
58, 19849216
59, 19849216
60, 19849216
61, 19849216
62, 19849216
63, 19849216
64, 19849216
65, 19849216
66, 19849216
67, 19849216
68, 19849216
69, 19849216
70, 19849216
71, 19849216
72, 19849216
73, 19849216
74, 19849216
75, 19849216
76, 19849216
77, 19849216
78, 19849216
79, 19849216
80, 19849216
81, 19849216
82, 19849216
83, 19849216
84, 19849216
85, 19849216
86, 19849216
87, 19849216
88, 19849216
89, 19849216
90, 19849216
91, 19849216
92, 19849216
93, 19849216
94, 19849216
95, 19849216
96, 19849216
97, 19849216
98, 19849216
99, 19849216
