ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
1000000,57219.000000,67620.000000,68791.000000,69067.000000,56241.000000,66553.000000,67753.000000,68116.000000
