ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
1000,1812.000000,2008.000000,3645.000000,7231.000000,121.000000,153.000000,177.000000,248.000000
