ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
50000,4097.000000,6241.000000,7430.000000,7729.000000,2496.000000,3009.000000,3948.000000,3975.000000
