ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
1000,1883.000000,2068.000000,3607.000000,6834.000000,113.000000,145.000000,172.000000,252.000000
