ArraySize,ResponseP50,ResponseP99,ResponseP999,ResponseP9999,ServerP50,ServerP99,ServerP999,ServerP9999
10000,7653.000000,10730.000000,14438.000000,15756.000000,6159.000000,9159.000000,12507.000000,14171.000000
