Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=1581&arraysize=10000&requestnumber=9381,1,0,48.5935730393976,48.5935730393976,48.5935730393976,48.5935730393976,288.0,0.001010041445701056,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/jsonresponse?seed=1801&arraysize=10000&requestnumber=5834,1,0,8.259209047537297,8.259209047537297,8.259209047537297,8.259209047537297,287.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=1919&arraysize=10000&requestnumber=7886,1,0,7.845880987588316,7.845880987588316,7.845880987588316,7.845880987588316,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=1987&arraysize=10000&requestnumber=2561,1,0,8.772299974225461,8.772299974225461,8.772299974225461,8.772299974225461,286.0,0.001010041445701056,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/jsonresponse?seed=2129&arraysize=10000&requestnumber=9621,1,0,8.42258200282231,8.42258200282231,8.42258200282231,8.42258200282231,287.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=2215&arraysize=10000&requestnumber=7530,1,0,7.704064948484302,7.704064948484302,7.704064948484302,7.704064948484302,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=3102&arraysize=10000&requestnumber=1356,1,0,8.316293999087065,8.316293999087065,8.316293999087065,8.316293999087065,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=3358&arraysize=10000&requestnumber=1142,1,0,62.2926980140619,62.2926980140619,62.2926980140619,62.2926980140619,287.0,0.001010041445701056,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/jsonresponse?seed=3875&arraysize=10000&requestnumber=2051,1,0,8.027644013054669,8.027644013054669,8.027644013054669,8.027644013054669,287.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=4102&arraysize=10000&requestnumber=2499,1,0,7.643715012818575,7.643715012818575,7.643715012818575,7.643715012818575,287.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=4103&arraysize=10000&requestnumber=1141,1,0,7.807487971149385,7.807487971149385,7.807487971149385,7.807487971149385,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=4183&arraysize=10000&requestnumber=3152,1,0,8.349596988409758,8.349596988409758,8.349596988409758,8.349596988409758,285.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=4530&arraysize=10000&requestnumber=7426,1,0,66.31742598256096,66.31742598256096,66.31742598256096,66.31742598256096,286.0,0.001010041445701056,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/jsonresponse?seed=4530&arraysize=10000&requestnumber=9500,1,0,23.41720595723018,23.41720595723018,23.41720595723018,23.41720595723018,287.0,0.001010041445701056,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/jsonresponse?seed=4654&arraysize=10000&requestnumber=3916,1,0,11.432050028815866,11.432050028815866,11.432050028815866,11.432050028815866,286.0,0.001010041445701056,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/jsonresponse?seed=5038&arraysize=10000&requestnumber=4173,1,0,7.679625996388495,7.679625996388495,7.679625996388495,7.679625996388495,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=5399&arraysize=10000&requestnumber=2156,1,0,11.76420197589323,11.76420197589323,11.76420197589323,11.76420197589323,287.0,0.001010041445701056,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/jsonresponse?seed=5737&arraysize=10000&requestnumber=3450,1,0,7.799064973369241,7.799064973369241,7.799064973369241,7.799064973369241,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=6018&arraysize=10000&requestnumber=7409,1,0,9.015093964990228,9.015093964990228,9.015093964990228,9.015093964990228,287.0,0.001010041445701056,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/jsonresponse?seed=6268&arraysize=10000&requestnumber=5399,1,0,17.90746202459559,17.90746202459559,17.90746202459559,17.90746202459559,289.0,0.001010041445701056,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/jsonresponse?seed=7034&arraysize=10000&requestnumber=6120,1,0,9.786976035684347,9.786976035684347,9.786976035684347,9.786976035684347,286.0,0.001010041445701056,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/jsonresponse?seed=7145&arraysize=10000&requestnumber=7327,1,0,8.275524014607072,8.275524014607072,8.275524014607072,8.275524014607072,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=7860&arraysize=10000&requestnumber=1906,1,0,19.53960000537336,19.53960000537336,19.53960000537336,19.53960000537336,286.0,0.001010041445701056,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/jsonresponse?seed=7872&arraysize=10000&requestnumber=8889,1,0,7.7206200221553445,7.7206200221553445,7.7206200221553445,7.7206200221553445,286.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=7943&arraysize=10000&requestnumber=5932,1,0,7.828538015019149,7.828538015019149,7.828538015019149,7.828538015019149,287.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=8362&arraysize=10000&requestnumber=2225,1,0,8.790873049292713,8.790873049292713,8.790873049292713,8.790873049292713,287.0,0.001010041445701056,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/jsonresponse?seed=8516&arraysize=10000&requestnumber=5870,1,0,8.804007025901228,8.804007025901228,8.804007025901228,8.804007025901228,287.0,0.001010041445701056,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/jsonresponse?seed=8542&arraysize=10000&requestnumber=8603,1,0,18.48336198600009,18.48336198600009,18.48336198600009,18.48336198600009,288.0,0.001010041445701056,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/jsonresponse?seed=8677&arraysize=10000&requestnumber=9833,1,0,7.485305017326027,7.485305017326027,7.485305017326027,7.485305017326027,287.0,0.001010041445701056,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=8874&arraysize=10000&requestnumber=4546,1,0,8.004632021766156,8.004632021766156,8.004632021766156,8.004632021766156,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=8930&arraysize=10000&requestnumber=2816,1,0,12.314116000197828,12.314116000197828,12.314116000197828,12.314116000197828,286.0,0.001010041445701056,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/jsonresponse?seed=9011&arraysize=10000&requestnumber=8144,1,0,10.843530995771289,10.843530995771289,10.843530995771289,10.843530995771289,287.0,0.001010041445701056,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/jsonresponse?seed=9622&arraysize=10000&requestnumber=9525,1,0,8.20287800161168,8.20287800161168,8.20287800161168,8.20287800161168,288.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=9893&arraysize=10000&requestnumber=246,1,0,8.026099996641278,8.026099996641278,8.026099996641278,8.026099996641278,284.0,0.001010041445701056,0.0,8,8,8,8,8,8,8,8,8,8,8
,Aggregated,34,0,8,14.455095267347883,7.485305017326027,66.31742598256096,287.02941176470586,0.03434140915383591,0.0,8,10,12,18,23,62,66,66,66,66,66
