Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=1&arraysize=10000&requestnumber=9373,1,0,5.449238000437617,5.449238000437617,5.449238000437617,5.449238000437617,285.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=10&arraysize=10000&requestnumber=5732,1,0,5.591074004769325,5.591074004769325,5.591074004769325,5.591074004769325,286.0,0.001001951234565603,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1033&arraysize=10000&requestnumber=3314,1,0,22.532221977598965,22.532221977598965,22.532221977598965,22.532221977598965,287.0,0.001001951234565603,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/jsonresponse?seed=1042&arraysize=10000&requestnumber=2113,1,0,7.272252987604588,7.272252987604588,7.272252987604588,7.272252987604588,287.0,0.001001951234565603,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1046&arraysize=10000&requestnumber=4223,1,0,5.241625010967255,5.241625010967255,5.241625010967255,5.241625010967255,287.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=106&arraysize=10000&requestnumber=104,1,0,5.482113978359848,5.482113978359848,5.482113978359848,5.482113978359848,286.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1078&arraysize=10000&requestnumber=3487,1,0,5.397251981776208,5.397251981776208,5.397251981776208,5.397251981776208,288.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1108&arraysize=10000&requestnumber=8037,1,0,5.565049999859184,5.565049999859184,5.565049999859184,5.565049999859184,289.0,0.001001951234565603,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1125&arraysize=10000&requestnumber=7635,1,0,5.375001055654138,5.375001055654138,5.375001055654138,5.375001055654138,288.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=113&arraysize=10000&requestnumber=831,1,0,7.168402022216469,7.168402022216469,7.168402022216469,7.168402022216469,285.0,0.001001951234565603,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1136&arraysize=10000&requestnumber=536,1,0,5.487325019203126,5.487325019203126,5.487325019203126,5.487325019203126,287.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1158&arraysize=10000&requestnumber=7316,1,0,7.856074022129178,7.856074022129178,7.856074022129178,7.856074022129178,288.0,0.001001951234565603,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=1194&arraysize=10000&requestnumber=5791,1,0,5.2668299758806825,5.2668299758806825,5.2668299758806825,5.2668299758806825,289.0,0.001001951234565603,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1204&arraysize=10000&requestnumber=705,1,0,5.608547013252974,5.608547013252974,5.608547013252974,5.608547013252974,286.0,0.001001951234565603,0.0,6,6,6,6,6,6,6,6,6,6,6
