Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=10&arraysize=10000&requestnumber=3168,1,0,5.371634964831173,5.371634964831173,5.371634964831173,5.371634964831173,285.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=10&arraysize=10000&requestnumber=839,1,0,5.380625021643937,5.380625021643937,5.380625021643937,5.380625021643937,285.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1013&arraysize=10000&requestnumber=4082,1,0,25.254057021811604,25.254057021811604,25.254057021811604,25.254057021811604,287.0,0.0010009340307122012,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/jsonresponse?seed=1021&arraysize=10000&requestnumber=3322,1,0,6.758864037692547,6.758864037692547,6.758864037692547,6.758864037692547,288.0,0.0010009340307122012,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1030&arraysize=10000&requestnumber=9847,1,0,10.584092000499368,10.584092000499368,10.584092000499368,10.584092000499368,287.0,0.0010009340307122012,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/jsonresponse?seed=104&arraysize=10000&requestnumber=9063,1,0,5.373485037125647,5.373485037125647,5.373485037125647,5.373485037125647,287.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1055&arraysize=10000&requestnumber=5659,1,0,5.19483198877424,5.19483198877424,5.19483198877424,5.19483198877424,289.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1056&arraysize=10000&requestnumber=9222,1,0,5.475117999594659,5.475117999594659,5.475117999594659,5.475117999594659,288.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1057&arraysize=10000&requestnumber=3996,1,0,5.376421031542122,5.376421031542122,5.376421031542122,5.376421031542122,288.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1069&arraysize=10000&requestnumber=6972,1,0,8.280868001747876,8.280868001747876,8.280868001747876,8.280868001747876,288.0,0.0010009340307122012,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=1078&arraysize=10000&requestnumber=1751,1,0,5.335698020644486,5.335698020644486,5.335698020644486,5.335698020644486,288.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1087&arraysize=10000&requestnumber=9103,1,0,6.268430035561323,6.268430035561323,6.268430035561323,6.268430035561323,287.0,0.0010009340307122012,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1092&arraysize=10000&requestnumber=7334,1,0,5.318754992913455,5.318754992913455,5.318754992913455,5.318754992913455,288.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=11&arraysize=10000&requestnumber=2746,1,0,5.600706965196878,5.600706965196878,5.600706965196878,5.600706965196878,286.0,0.0010009340307122012,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1100&arraysize=10000&requestnumber=9894,1,0,5.771112977527082,5.771112977527082,5.771112977527082,5.771112977527082,288.0,0.0010009340307122012,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1102&arraysize=10000&requestnumber=4828,1,0,5.228881957009435,5.228881957009435,5.228881957009435,5.228881957009435,287.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1110&arraysize=10000&requestnumber=1763,1,0,5.364837998058647,5.364837998058647,5.364837998058647,5.364837998058647,289.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=1128&arraysize=10000&requestnumber=8139,1,0,16.11024100566283,16.11024100566283,16.11024100566283,16.11024100566283,288.0,0.0010009340307122012,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/jsonresponse?seed=1129&arraysize=10000&requestnumber=5784,1,0,7.159411034081131,7.159411034081131,7.159411034081131,7.159411034081131,288.0,0.0010009340307122012,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1139&arraysize=10000&requestnumber=9023,1,0,5.596823000814766,5.596823000814766,5.596823000814766,5.596823000814766,288.0,0.0010009340307122012,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/jsonresponse?seed=1146&arraysize=10000&requestnumber=6221,1,0,7.315056980587542,7.315056980587542,7.315056980587542,7.315056980587542,285.0,0.0010009340307122012,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/jsonresponse?seed=1159&arraysize=10000&requestnumber=7032,1,0,5.332605040166527,5.332605040166527,5.332605040166527,5.332605040166527,288.0,0.0010009340307122012,0.0,5,5,5,5,5,5,5,5,5,5,5
