0, 47951
1, 52016
2, 47987
3, 48013
4, 47947
5, 64024
6, 48013
7, 47951
8, 47998
9, 52009
10, 47995
11, 51944
12, 47985
13, 48001
14, 48024
15, 59982
16, 48000
17, 51944
18, 51979
19, 52028
20, 47945
21, 48041
22, 48014
23, 52001
24, 51938
25, 52025
26, 52005
27, 47958
28, 47970
29, 55981
30, 60029
31, 47994
32, 47980
33, 47974
34, 55987
35, 48005
36, 47993
37, 59937
38, 52088
39, 55922
40, 48027
41, 47990
42, 48005
43, 47999
44, 59955
45, 47996
46, 51990
47, 47992
48, 48005
49, 47958
50, 51953
51, 63998
52, 48000
53, 47984
54, 47950
55, 48018
56, 47976
57, 48018
58, 47996
59, 51946
60, 48047
61, 47944
62, 48033
63, 47993
64, 47981
65, 47979
66, 47992
67, 47972
68, 48005
69, 47976
70, 48004
71, 51976
72, 51973
73, 48022
74, 47997
75, 47990
76, 47965
77, 48015
78, 55976
79, 47971
80, 60010
81, 48001
82, 47982
83, 47953
84, 52033
85, 47980
86, 47997
87, 47962
88, 48018
89, 47977
90, 48010
91, 55984
92, 48007
93, 47981
94, 47990
95, 55991
96, 47994
97, 47987
98, 47971
99, 48013
100, 47980
101, 48007
102, 47982
103, 47996
104, 47987
105, 59898
106, 44072
107, 48005
108, 47977
109, 47996
110, 47985
111, 47975
112, 48001
113, 48018
114, 51933
115, 60031
116, 47957
117, 48016
118, 47987
119, 47966
120, 47959
121, 48030
122, 47995
123, 47976
124, 47976
125, 48021
126, 47976
127, 59998
128, 48018
129, 47937
130, 47980
131, 48014
132, 47981
133, 47964
134, 47984
135, 48009
136, 48009
137, 47931
138, 48034
139, 47931
140, 48023
141, 48009
142, 47975
143, 48007
144, 47944
145, 48023
146, 47954
147, 48017
148, 48000
149, 47954
150, 48043
151, 47962
152, 47977
153, 48005
154, 47993
155, 47998
156, 48015
157, 47950
158, 55954
159, 47962
160, 47989
161, 47999
162, 47978
163, 56023
164, 47997
165, 47993
166, 47946
167, 48024
168, 47989
169, 47997
170, 48004
171, 47980
172, 47975
173, 48009
174, 47987
175, 47994
176, 47991
177, 47983
178, 47983
179, 63992
180, 47986
181, 48006
182, 47969
183, 47982
184, 48028
185, 47947
186, 48011
187, 48010
188, 47976
189, 47974
190, 47964
191, 48006
192, 47983
193, 48003
194, 47989
195, 47980
196, 48006
197, 47968
198, 47967
199, 68019
200, 47994
201, 47983
202, 47976
203, 48015
204, 47990
205, 47989
206, 47986
207, 47970
208, 47968
209, 48025
210, 47989
211, 47899
212, 48067
213, 47985
214, 55978
215, 48004
216, 47938
217, 48038
218, 47987
219, 48009
220, 47991
221, 47994
222, 47976
223, 47997
224, 47994
225, 63997
226, 47978
227, 48013
228, 47959
229, 47974
230, 47997
231, 47972
232, 48027
233, 47942
234, 48012
235, 51992
236, 48005
237, 47987
238, 51986
239, 47991
240, 47972
241, 52009
